497187.8731730289,6038549.416701138,497081.65345789545,6038453.568987257
497081.65345789545,6038453.568987257,496973.74407855474,6038453.639342663
496973.74407855474,6038453.639342663,496757.66615935275,6038271.528168446
496757.66615935275,6038271.528168446,496433.79554129636,6038271.77000097
496433.79554129636,6038271.77000097,496325.9515274948,6038358.312176326
496325.9515274948,6038358.312176326,496109.99870157626,6038358.491325583
496109.99870157626,6038358.491325583,496059.6327540176,6038315.2506682435
496059.6327540176,6038315.2506682435,496167.4701214521,6038225.5866485415
496167.4701214521,6038225.5866485415,496166.99984181806,6037666.12336869
496166.99984181806,6037666.12336869,496274.9169369483,6037573.346384628
496274.9169369483,6037573.346384628,496274.76541976864,6037387.860177889
496274.76541976864,6037387.860177889,496217.1341570168,6037344.623772463
496217.1341570168,6037344.623772463,496001.1981020088,6037344.807999667
496001.1981020088,6037344.807999667,495894.9254935064,6037249.099359281
487956.3836614804,6037216.754437041,487956.63694606343,6037312.668539254
487956.63694606343,6037312.668539254,488178.497585352,6037497.463938973
488178.497585352,6037497.463938973,488178.97034341475,6037679.8343560845
488178.97034341475,6037679.8343560845,488279.95357675536,6037775.377234017
488279.95357675536,6037775.377234017,488121.9745246973,6037908.753806755
488121.9745246973,6037908.753806755,488013.98729602236,6037909.036394258
488013.98729602236,6037909.036394258,487798.582043666,6038098.099394488
487798.582043666,6038098.099394488,487690.59928906284,6038098.389647044
487690.59928906284,6038098.389647044,487633.1386614933,6038144.944818895
487633.1386614933,6038144.944818895,487633.6333356349,6038327.315383671
487633.6333356349,6038327.315383671,487531.3589948269,6038423.397646064
487531.3589948269,6038423.397646064,487530.3063081605,6038701.576261475
487530.3063081605,6038701.576261475,487422.66694416205,6038797.675739361
487422.66694416205,6038797.675739361,487423.1787429871,6038983.162017265
487423.1787429871,6038983.162017265,487531.31229661324,6039069.322010562
487531.31229661324,6039069.322010562,487531.8367665318,6039261.03946609
487531.8367665318,6039261.03946609,487746.43235135864,6039445.833950075
487746.43235135864,6039445.833950075,487746.6899433545,6039541.637096157
487746.6899433545,6039541.637096157,488128.86848861095,6039858.970215447
488128.86848861095,6039858.970215447,488236.7447763453,6039858.690454232
488236.7447763453,6039858.690454232,488343.11814417806,6039954.332210283
488343.11814417806,6039954.332210283,488451.04112477833,6039947.826249729
488451.04112477833,6039947.826249729,488559.220600325,6040043.357190303
488559.220600325,6040043.357190303,488667.0925094746,6040043.087611678
488667.0925094746,6040043.087611678,488883.410797433,6040224.926945672
488883.410797433,6040224.926945672,489315.0180180555,6040227.009883197
489315.0180180555,6040227.009883197,490286.1811752491,6041059.363807856
490286.1811752491,6041059.363807856,490395.9062836521,6041059.131129338
490395.9062836521,6041059.131129338,490451.733491212,6041102.297966063
490451.733491212,6041102.297966063,490452.13515866356,6041293.904881413
490452.13515866356,6041293.904881413,490776.34214124497,6041565.18184912
490776.34214124497,6041565.18184912,490776.5361761702,6041660.985373195
490776.5361761702,6041660.985373195,491151.1538611232,6041984.8181751855
491151.1538611232,6041984.8181751855,491366.8703267447,6041984.40408292
491366.8703267447,6041984.40408292,491474.92883351725,6042073.884548141
491474.92883351725,6042073.884548141,491690.6410646463,6042073.485790208
491690.6410646463,6042073.485790208,491798.3736193544,6041986.722003859
491798.3736193544,6041986.722003859,492121.9805021411,6041986.150633322
492121.9805021411,6041986.150633322,492229.64283976227,6041890.161761775
492229.64283976227,6041890.161761775,492337.53565096133,6041889.978931714
492337.53565096133,6041889.978931714,492445.2695258051,6041793.995069008
492445.2695258051,6041793.995069008,492553.09988702164,6041793.817455717
492553.09988702164,6041793.817455717,492662.6677694357,6041707.071212046
492662.6677694357,6041707.071212046,492770.5649099553,6041706.898645522
492770.5649099553,6041706.898645522,492878.24750687805,6041610.925166528
492878.24750687805,6041610.925166528,492986.1469212342,6041610.757709602
492986.1469212342,6041610.757709602,493252.58644872985,6041845.246923282
493252.58644872985,6041845.246923282,493252.8520617298,6042024.503165744
493252.8520617298,6042024.503165744,493310.4614522284,6042073.822237206
493310.4614522284,6042073.822237206,493418.3498909462,6042073.665012431
493418.3498909462,6042073.665012431,493526.30998038815,6042169.425352705
493526.30998038815,6042169.425352705,493634.1961500662,6042169.273240627
493634.1961500662,6042169.273240627,493742.20542966394,6042258.696215201
493742.20542966394,6042258.696215201,493957.9088154261,6042258.404861252
493957.9088154261,6042258.404861252,494065.90975806734,6042347.946791003
494065.90975806734,6042347.946791003,494281.60890492843,6042347.6707697185
494281.60890492843,6042347.6707697185,494389.60889607173,6042443.340249013
494389.60889607173,6042443.340249013,494605.0837292147,6042257.592036562
494605.0837292147,6042257.592036562,494820.7871401913,6042257.341561571
494820.7871401913,6042257.341561571,494928.5679693709,6042164.532008983
494928.5679693709,6042164.532008983,495575.7561356173,6042163.857161248
495575.7561356173,6042163.857161248,495685.3048323716,6042074.068143524
495685.3048323716,6042074.068143524,496756.8107690964,6042073.178878599
496756.8107690964,6042073.178878599,496871.9447205116,6042162.782190561
496871.9447205116,6042162.782190561,497030.02681299276,6042023.5884683635
497030.02681299276,6042023.5884683635,497029.96432573366,6041927.784804687
497029.96432573366,6041927.784804687,497195.312286887,6041794.712012241
497195.312286887,6041794.712012241,497303.1956782821,6041884.330660867
497303.1956782821,6041884.330660867,497405.716565656,6041884.271099255
497405.716565656,6041884.271099255,497519.0336336253,6041980.011639865
497519.0336336253,6041980.011639865,497626.8595219841,6041979.954168003
497626.8595219841,6041979.954168003,497729.4214220275,6042066.470137719
497729.4214220275,6042066.470137719,497844.42920303554,6042066.414240702
497844.42920303554,6042066.414240702,498002.7324021026,6042208.4341990575
498002.7324021026,6042208.4341990575,498002.8151344821,6042397.037333512
498002.8151344821,6042397.037333512,498110.733030096,6042486.5638874825
498110.733030096,6042486.5638874825,498110.77024661173,6042576.247768966
498110.77024661173,6042576.247768966,498218.6195000672,6042672.00806924
498218.6195000672,6042672.00806924,498003.01579834934,6042854.46969944
498003.01579834934,6042854.46969944,498003.13919885416,6043135.761273201
498003.13919885416,6043135.761273201,497951.00646061654,6043179.068647507
497951.00646061654,6043179.068647507,497841.39724815293,6043179.119308839
497841.39724815293,6043179.119308839,497304.237288472,6043642.958670806
497304.237288472,6043642.958670806,497088.5995766782,6043643.091511201
497088.5995766782,6043643.091511201,496980.8119320908,6043738.965693445
496980.8119320908,6043738.965693445,496871.21619639266,6043739.039722394
496871.21619639266,6043739.039722394,496598.24359018623,6043974.239081269
496598.24359018623,6043974.239081269,496598.30822202616,6044060.696307116
496598.30822202616,6044060.696307116,496490.54080147087,6044156.58216826
496490.54080147087,6044156.58216826,496490.6147784079,6044252.497417749
496490.6147784079,6044252.497417749,496440.32041744166,6044295.709506715
496440.32041744166,6044295.709506715,496332.54936339264,6044295.795096947
496332.54936339264,6044295.795096947,496224.78803570266,6044385.567406055
496224.78803570266,6044385.567406055,496116.95442072937,6044385.658157439
496116.95442072937,6044385.658157439,495957.1767157164,6044531.1168779
495957.1767157164,6044531.1168779,495957.2563102953,6044620.689749081
495957.2563102953,6044620.689749081,495844.1414279636,6044710.475897502
495844.1414279636,6044710.475897502,495842.41786997305,6044806.2816047855
495842.41786997305,6044806.2816047855,495792.14155279513,6044855.732058077
495792.14155279513,6044855.732058077,495468.7388084676,6044856.042691508
495468.7388084676,6044856.042691508,495418.52561507735,6044899.377326889
495418.52561507735,6044899.377326889,495417.09137487784,6045273.360061505
495417.09137487784,6045273.360061505,495309.3712809337,6045363.154201394
495309.3712809337,6045363.154201394,495309.6613730751,6045644.446769022
495309.6613730751,6045644.446769022,495252.2154012237,6045687.679501162
495252.2154012237,6045687.679501162,494826.501198105,6045688.143848085
494826.501198105,6045688.143848085,494718.5944238588,6045598.694755278
494718.5944238588,6045598.694755278,494395.5795948934,6045871.027621799
494395.5795948934,6045871.027621799,494180.0474052191,6045871.29834623
494180.0474052191,6045871.29834623,494122.6232171622,6045920.887806259
494122.6232171622,6045920.887806259,494122.978717677,6046195.949395765
494122.978717677,6046195.949395765,494070.990623828,6046245.421247153
494070.990623828,6046245.421247153,493963.2010651221,6046245.563073055
493963.2010651221,6046245.563073055,493855.28204617056,6046149.903219222
493855.28204617056,6046149.903219222,493747.55488194956,6046150.05006809
493747.55488194956,6046150.05006809,493690.1346061149,6046196.529430509
493690.1346061149,6046196.529430509,493690.52927167324,6046480.937874082
493690.52927167324,6046480.937874082,493480.65835363936,6046666.6117290985
493480.65835363936,6046666.6117290985,493480.791424001,6046759.411716139
493480.791424001,6046759.411716139,493365.9682112892,6046849.151147824
493365.9682112892,6046849.151147824,493373.27533982333,6046938.825103953
493373.27533982333,6046938.825103953,493265.64413268835,6047034.787820462
493265.64413268835,6047034.787820462,493265.78144384833,6047127.476584314
493265.78144384833,6047127.476584314,493589.41951189615,6047408.302461783
493589.41951189615,6047408.302461783,493589.545843497,6047497.875691315
493589.545843497,6047497.875691315,493481.9881626633,6047593.944551836
493481.9881626633,6047593.944551836,493480.30221999116,6047680.404809088
493480.30221999116,6047680.404809088,493372.6863747025,6047776.3651087815
493372.6863747025,6047776.3651087815,493372.82624223846,6047872.280840505
493372.82624223846,6047872.280840505,493100.27316863573,6048101.3492482565
493100.27316863573,6048101.3492482565,492997.95688439143,6048101.505749895
492997.95688439143,6048101.505749895,492940.5738095241,6048151.110330855
492940.5738095241,6048151.110330855,492940.86179652746,6048336.488170457
492940.86179652746,6048336.488170457,492890.6465423901,6048379.851073361
492890.6465423901,6048379.851073361,492782.9075666118,6048380.020919405
492782.9075666118,6048380.020919405,492618.0027203766,6048519.375249834
492618.0027203766,6048519.375249834,492618.1583730406,6048615.179804464
492618.1583730406,6048615.179804464,492941.7309799661,6048895.960136896
492941.7309799661,6048895.960136896,492941.86547666526,6048982.529229958
492941.86547666526,6048982.529229958,492834.2820820582,6049072.271301781
492834.2820820582,6049072.271301781,492832.6238632551,6049168.0787935555
492832.6238632551,6049168.0787935555,492782.4933800019,6049217.67404857
492782.4933800019,6049217.67404857,492674.77426861506,6049217.846474893
492674.77426861506,6049217.846474893,492624.57132090675,6049261.212385205
492624.57132090675,6049261.212385205,492623.36433262733,6049632.0829192605
492623.36433262733,6049632.0829192605,492566.0047316866,6049681.692362527
492566.0047316866,6049681.692362527,492350.6531217881,6049682.049945914
492350.6531217881,6049682.049945914,492300.4582196675,6049725.3082036525
492300.4582196675,6049725.3082036525,492299.3374870613,6050093.1746617565
492299.3374870613,6050093.1746617565,492191.8038570942,6050189.163335179
492191.8038570942,6050189.163335179,492192.12279752165,6050374.652985521
492192.12279752165,6050374.652985521,492032.67048280995,6050514.019836049
492032.67048280995,6050514.019836049,491919.6202899441,6050514.219608611
491919.6202899441,6050514.219608611,491594.29025470756,6050233.514796162
491594.29025470756,6050233.514796162,491061.3063986884,6050234.532647885
491061.3063986884,6050234.532647885,490953.8022210075,6050330.550680977
490953.8022210075,6050330.550680977,490845.9809378969,6050234.961601418
490845.9809378969,6050234.961601418,490628.7948276063,6050241.635834614
490628.7948276063,6050241.635834614,490522.77329617727,6050145.939428881
490522.77329617727,6050145.939428881,490197.9375160337,6050146.628959052
490197.9375160337,6050146.628959052,490090.0449113458,6050057.289175219
490090.0449113458,6050057.289175219,489875.1176197397,6050240.138093342
489875.1176197397,6050240.138093342,489765.61377622554,6050240.383566173
489765.61377622554,6050240.383566173,489664.9503913421,6050150.926289912
489664.9503913421,6050150.926289912,489340.11490123573,6050151.677181188
489340.11490123573,6050151.677181188,489284.5918688846,6050195.092686904
489284.5918688846,6050195.092686904,489283.0090407486,6050290.90167985
489283.0090407486,6050290.90167985,489175.5290869869,6050380.841923961
489175.5290869869,6050380.841923961,489175.75746701774,6050476.6466720095
489175.75746701774,6050476.6466720095,489125.6663964044,6050520.051215989
489125.6663964044,6050520.051215989,489016.1692818143,6050520.314769328
489016.1692818143,6050520.314769328,488908.311550943,6050424.771639123
488908.311550943,6050424.771639123,488800.62097225076,6050425.035969452
488800.62097225076,6050425.035969452,488750.2461087145,6050378.760006479
488750.2461087145,6050378.760006479,488750.03163895773,6050292.190813556
488750.03163895773,6050292.190813556,488636.73610319087,6050196.667600434
488636.73610319087,6050196.667600434,488636.4963728034,6050100.862906319
488636.4963728034,6050100.862906319,488528.57156315213,6050011.448922547
488528.57156315213,6050011.448922547,488528.345305355,6049921.875455071
488528.345305355,6049921.875455071,488370.0697976281,6049776.95665254
488370.0697976281,6049776.95665254,488260.6193520404,6049777.238236882
488260.6193520404,6049777.238236882,488153.1633026853,6049873.322542907
488153.1633026853,6049873.322542907,488045.45171523857,6049870.6004387075
488045.45171523857,6049870.6004387075,487778.66584977624,6050106.206071451
487778.66584977624,6050106.206071451,487778.9069083718,6050195.779544253
487778.9069083718,6050195.779544253,487671.5355702854,6050291.875158236
487671.5355702854,6050291.875158236,487671.0026397181,6050761.779418033
487671.0026397181,6050761.779418033,487836.4030453359,6050894.192426721
487836.4030453359,6050894.192426721,488045.8558806093,6050711.2608296005
488045.8558806093,6050711.2608296005,488153.5396942065,6050710.978589964
488153.5396942065,6050710.978589964,488369.31791212456,6050895.911565297
488369.31791212456,6050895.911565297,488584.676763438,6050895.364971642
488584.676763438,6050895.364971642,488692.51469572453,6050984.6692681415
488692.51469572453,6050984.6692681415,488909.6779341635,6050984.133581484
488909.6779341635,6050984.133581484,489017.52269038046,6051079.788079191
489017.52269038046,6051079.788079191,489125.19773383334,6051079.528873865
489125.19773383334,6051079.528873865,489175.5533359226,6051122.582154334
489175.5533359226,6051122.582154334,489073.4712719795,6051218.743382834
489073.4712719795,6051218.743382834,489289.2521725769,6051403.608714378
489289.2521725769,6051403.608714378,489289.6824981845,6051585.98297279
489289.6824981845,6051585.98297279,489557.525756943,6051814.134712154
489557.525756943,6051814.134712154,489665.11878542986,6051813.88844131
489665.11878542986,6051813.88844131,489772.9922805486,6051909.449543026
489772.9922805486,6051909.449543026,489880.6476238967,6051909.208233392
489880.6476238967,6051909.208233392,490045.9621695174,6052051.04865349
490045.9621695174,6052051.04865349,490046.57231573184,6052329.228156718
490046.57231573184,6052329.228156718,489829.9535389224,6052515.088262535
489829.9535389224,6052515.088262535,489937.80030474486,6052607.649018886
489937.80030474486,6052607.649018886,489665.64054505323,6052836.92561036
489665.64054505323,6052836.92561036,489556.04336606164,6052741.3709627725
489556.04336606164,6052741.3709627725,489455.79749876994,6052837.408425827
489455.79749876994,6052837.408425827,489346.42085074726,6052837.663931809
489346.42085074726,6052837.663931809,489290.9307550623,6052881.079572782
489290.9307550623,6052881.079572782,489289.7869683751,6053162.379249414
489289.7869683751,6053162.379249414,489187.812920765,6053258.426826961
489187.812920765,6053258.426826961,489189.1389698079,6053814.7868303405
489189.1389698079,6053814.7868303405,488965.46160948544,6054000.817097918
488965.46160948544,6054000.817097918,488972.85208589566,6054093.489312857
488972.85208589566,6054093.489312857,489080.6067597588,6054182.803153553
489080.6067597588,6054182.803153553,489081.05337632814,6054368.293777835
489081.05337632814,6054368.293777835,488864.5644497834,6054551.196347889
488864.5644497834,6054551.196347889,488864.79971741163,6054647.001683989
488864.79971741163,6054647.001683989,488757.5113799835,6054743.072356891
488757.5113799835,6054743.072356891,488757.54400757176,6055484.928925446
488757.54400757176,6055484.928925446,488598.3614590491,6055618.186486762
488598.3614590491,6055618.186486762,488490.79407531786,6055618.458323674
488490.79407531786,6055618.458323674,488331.64008746966,6055757.956545221
488331.64008746966,6055757.956545221,488330.5576166158,6056039.257738765
488330.5576166158,6056039.257738765,488223.2410670771,6056132.225847833
488223.2410670771,6056132.225847833,488223.723063881,6056317.7169672195
488223.723063881,6056317.7169672195,488007.36214067746,6056500.661157037
488007.36214067746,6056500.661157037,488007.61568375,6056596.466748402
488007.61568375,6056596.466748402,487898.5854866784,6056692.562887994
487898.5854866784,6056692.562887994,488008.106581547,6056781.9579845285
488008.106581547,6056781.9579845285,487849.0248835312,6056927.593456135
487849.0248835312,6056927.593456135,487741.48855110677,6056927.883116631
487741.48855110677,6056927.883116631,487530.51348008594,6057104.715831218
487530.51348008594,6057104.715831218,487308.37064751476,6057111.452695221
487308.37064751476,6057111.452695221,487206.51044248,6057201.425554851
487206.51044248,6057201.425554851,487098.9805880767,6057201.7304736525
487098.9805880767,6057201.7304736525,486882.72502864245,6057390.848708749
486882.72502864245,6057390.848708749,486775.1996590656,6057391.1613188675
486775.1996590656,6057391.1613188675,486668.0207438373,6057487.28197001
486668.0207438373,6057487.28197001,486560.4887426824,6057484.595320082
486560.4887426824,6057484.595320082,486451.42745987105,6057574.495403566
486451.42745987105,6057574.495403566,486349.32441003656,6057574.80192733
486349.32441003656,6057574.80192733,486234.9350448677,6057670.954645078
486234.9350448677,6057670.954645078,486127.48079907935,6057671.2824429115
486127.48079907935,6057671.2824429115,486025.60171447863,6057764.397808555
486025.60171447863,6057764.397808555,485918.149677657,6057764.730575458
485918.149677657,6057764.730575458,485060.59336618846,6058509.229027982
485060.59336618846,6058509.229027982,484953.15896191803,6058509.584715531
484953.15896191803,6058509.584715531,484254.8570779684,6059111.614548885
484254.8570779684,6059111.614548885,484255.4912962163,6059293.990605475
484255.4912962163,6059293.990605475,484146.541179999,6059390.177836073
484146.541179999,6059390.177836073,484146.87666920456,6059485.9837135
484146.87666920456,6059485.9837135,484045.1327063225,6059576.028138149
484045.1327063225,6059576.028138149,484044.9614986788,6060039.597205678
484044.9614986788,6060039.597205678,483937.82822209015,6060132.778874299
483937.82822209015,6060132.778874299,483937.4261201458,6060509.88902182
483937.4261201458,6060509.88902182,483828.47881051525,6060596.737213735
483828.47881051525,6060596.737213735,483836.0640075913,6061709.454980554
483836.0640075913,6061709.454980554,483943.7629779865,6061804.990128483
483943.7629779865,6061804.990128483,483943.3285902614,6062172.754261913
483943.3285902614,6062172.754261913,484051.01394668565,6062268.180732687
484051.01394668565,6062268.180732687,484051.99489425105,6062546.363941759
484051.99489425105,6062546.363941759,483943.1923919227,6062642.556450378
483943.1923919227,6062642.556450378,483943.51082381513,6062732.242750533
483943.51082381513,6062732.242750533,483891.7373958892,6062775.712745895
483891.7373958892,6062775.712745895,483784.4041835694,6062776.096343273
483784.4041835694,6062776.096343273,483676.68282818596,6062686.796424224
483676.68282818596,6062686.796424224,483460.8108113345,6062869.960169838
483460.8108113345,6062869.960169838,483358.4329811949,6062780.759531343
483358.4329811949,6062780.759531343,483194.3192347241,6062914.228618052
483194.3192347241,6062914.228618052,483194.6752928213,6063010.034961155
483194.6752928213,6063010.034961155,483035.9450082006,6063149.721305233
483035.9450082006,6063149.721305233,482819.4517537054,6063156.770110363
482819.4517537054,6063156.770110363,482712.4055989571,6063246.754471604
482712.4055989571,6063246.754471604,482603.20337611064,6063244.057614903
482603.20337611064,6063244.057614903,482444.49952949723,6063383.7648188025
482444.49952949723,6063383.7648188025,482444.8719639878,6063479.682471715
482444.8719639878,6063479.682471715,482336.12607593054,6063575.913877651
482336.12607593054,6063575.913877651,482336.4760524464,6063665.48896889
482336.4760524464,6063665.48896889,482177.7953121798,6063805.205666625
482177.7953121798,6063805.205666625,481963.03635879786,6063802.941723077
481963.03635879786,6063802.941723077,481854.30894829804,6063899.296072966
481854.30894829804,6063899.296072966,481644.9772833101,6063900.141189217
481644.9772833101,6063900.141189217,481587.5026525863,6063847.741726506
481587.5026525863,6063847.741726506,481567.6813555764,6059866.73958499
481567.6813555764,6059866.73958499,481783.59664648166,6059677.255175544
481783.59664648166,6059677.255175544,481675.82723452715,6059588.114126796
481675.82723452715,6059588.114126796,481676.88168702624,6059402.615245664
481676.88168702624,6059402.615245664,481569.0138332021,6059307.245750406
481569.0138332021,6059307.245750406,481568.6360448302,6059214.444363699
481568.6360448302,6059214.444363699,481460.7869671396,6059125.308727174
481460.7869671396,6059125.308727174,481460.3946819165,6059029.50300987
481460.3946819165,6059029.50300987,481352.60311196605,6058940.258424857
481352.60311196605,6058940.258424857,481352.8297436178,6058572.495472551
481352.8297436178,6058572.495472551,481187.478217577,6058430.970649166
481187.478217577,6058430.970649166,481078.17164297926,6058431.426029823
481078.17164297926,6058431.426029823,480978.2957591009,6058527.651729169
480978.2957591009,6058527.651729169,480863.2343060903,6058432.329171947
480863.2343060903,6058432.329171947,480755.7334018353,6058432.784705467
480755.7334018353,6058432.784705467,480653.2401954154,6058337.414064117
480653.2401954154,6058337.414064117,480546.1351874169,6058430.564526694
480546.1351874169,6058430.564526694,480438.69871284993,6058431.02730872
480438.69871284993,6058431.02730872,480330.80872832367,6058341.918607889
480330.80872832367,6058341.918607889,479789.8109937713,6058344.300501822
479789.8109937713,6058344.300501822,479682.7237762965,6058437.47142211
479682.7237762965,6058437.47142211,479473.1390537441,6058438.416530293
479473.1390537441,6058438.416530293,479358.10791796603,6058343.13186521
479358.10791796603,6058343.13186521,479250.60481761047,6058343.623121839
479250.60481761047,6058343.623121839,479149.8471120522,6058254.398450123
479149.8471120522,6058254.398450123,479040.60065780726,6058254.902703186
479040.60065780726,6058254.902703186,478769.0129789055,6058018.151002078
478769.0129789055,6058018.151002078,478768.18733012583,6057842.006992049
478768.18733012583,6057842.006992049,478660.2209614177,6057746.706820402
478660.2209614177,6057746.706820402,478659.3471249142,6057561.216025961
478659.3471249142,6057561.216025961,478549.56578421325,6057465.9270186005
478549.56578421325,6057465.9270186005,478552.3144793108,6057283.534830573
478552.3144793108,6057283.534830573,478659.3915066109,6057187.221734865
478659.3915066109,6057187.221734865,478653.09911985754,6057001.7566209845
478653.09911985754,6057001.7566209845,478545.17500346457,6056906.458953751
478545.17500346457,6056906.458953751,478546.05327970604,6056724.075772589
478546.05327970604,6056724.075772589,478438.14999940305,6056635.011907929
478438.14999940305,6056635.011907929,478437.69413574605,6056539.2066875985
478437.69413574605,6056539.2066875985,478329.7193007928,6056450.034448835
478329.7193007928,6056450.034448835,478329.2611729766,6056354.2292603245
478329.2611729766,6056354.2292603245,478221.2947946291,6056268.175229287
478221.2947946291,6056268.175229287,478330.195651889,6056171.845858576
478330.195651889,6056171.845858576,478222.18061116664,6056076.556247629
478222.18061116664,6056076.556247629,478221.28933426295,6055891.06595627
478221.28933426295,6055891.06595627,478113.35997846455,6055802.009873169
478113.35997846455,6055802.009873169,478222.22032287123,6055708.793919745
478222.22032287123,6055708.793919745,478114.1915388179,6055613.395644227
478114.1915388179,6055613.395644227,478108.40314936015,6055523.847670569
478108.40314936015,6055523.847670569,478000.36813022476,6055428.563389329
478000.36813022476,6055428.563389329,477999.4679700987,6055243.073298534
477999.4679700987,6055243.073298534,477841.0691567877,6055104.751719807
477841.0691567877,6055104.751719807,477733.4891143932,6055105.278797854
477733.4891143932,6055105.278797854,477517.50469965587,6054927.08155417
477517.50469965587,6054927.08155417,477409.9204223823,6054927.616299476
477409.9204223823,6054927.616299476,477301.9210867042,6054832.348355944
477301.9210867042,6054832.348355944,477084.9251790687,6054830.324144861
477084.9251790687,6054830.324144861,476976.9483045354,6054741.29514541
476976.9483045354,6054741.29514541,476761.77087492455,6054742.39281932
476761.77087492455,6054742.39281932,476653.7528700821,6054647.029024367
476653.7528700821,6054647.029024367,476329.2373412568,6054648.711449923
476329.2373412568,6054648.711449923,476113.1757188784,6054470.581035793
476113.1757188784,6054470.581035793,476005.58052410075,6054471.1490747025
476005.58052410075,6054471.1490747025,475897.45957714244,6054372.79928751
475897.45957714244,6054372.79928751,475687.68635748955,6054373.919071773
475687.68635748955,6054373.919071773,475580.6698900896,6054470.41288264
475580.6698900896,6054470.41288264,475364.4717836034,6054286.087234099
475364.4717836034,6054286.087234099,475256.936710352,6054286.672673441
